id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
153299.0;2018-08-16;quinta-feira;04:00:00;101.0;444.0;MIMOSO DO SUL;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-21.11781146;-41.26464844
153395.0;2018-08-16;quinta-feira;17:20:00;101.0;270.0;SERRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-20.22989098;-40.27203441
153530.0;2018-08-17;sexta-feira;08:15:00;101.0;16.8;PEDRO CANARIO;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;0;0;2;0;0;2;-18.298745999999998;-39.957325
153531.0;2018-08-17;sexta-feira;08:30:00;101.0;265.5;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.185775600000003;-40.26777864
153548.0;2018-08-17;sexta-feira;11:00:00;262.0;3.7;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20.335113;-40.3727599
153591.0;2018-08-17;sexta-feira;14:40:00;101.0;293.5;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Interseção de vias;Sim;2;0;0;0;2;0;0;2;-20.32091586;-40.39604081
153619.0;2018-08-17;sexta-feira;17:15:00;101.0;323.7;GUARAPARI;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Simples;Reta;Não;4;0;2;0;1;1;2;3;-20.543000000000003;-40.482
153636.0;2018-08-17;sexta-feira;18:20:00;101.0;80.0;SAO MATEUS;Objeto estático sobre o leito carroçável;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-18.720545;-39.865883000000004
153644.0;2018-08-17;sexta-feira;18:30:00;101.0;231.0;FUNDAO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-19.94496884;-40.40710554
153694.0;2018-08-17;sexta-feira;19:15:00;101.0;296.4;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Desvio Temporário;Sim;3;0;0;1;1;1;1;3;-20.34283633;-40.40638983
153649.0;2018-08-17;sexta-feira;18:20:00;262.0;43.8;MARECHAL FLORIANO;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Interseção de vias;Não;2;0;0;1;1;0;1;2;-20.3875587;-40.66831721
153664.0;2018-08-17;sexta-feira;19:30:00;101.0;257.6;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;4;0;1;0;3;0;1;3;-20.1239445;-40.30420303
153673.0;2018-08-17;sexta-feira;18:15:00;101.0;179.0;ARACRUZ;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-19.61778917;-40.21630973
153675.0;2018-08-17;sexta-feira;20:00:00;262.0;119.2;CONCEICAO DO CASTELO;Pista Escorregadia;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;3;0;2;0;1;0;2;2;-20.3073;-41.2311
153678.0;2018-08-17;sexta-feira;20:25:00;101.0;143.0;LINHARES;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;2;0;1;1;2;2;-19.55602423;-40.17250389
153690.0;2018-08-17;sexta-feira;20:00:00;262.0;173.1;IBATIBA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;1;0;0;0;0;0;1;-20.2692;-41.6086
153718.0;2018-08-17;sexta-feira;23:00:00;101.0;269.5;SERRA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-20.21649571;-40.26963472
153484.0;2018-08-17;sexta-feira;05:20:00;101.0;3.7;PEDRO CANARIO;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Não Informado;Não;48;2;44;2;0;0;46;2;-18.20587113;-39.9341011
153808.0;2018-08-18;sábado;10:10:00;262.0;0.5;CARIACICA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-20.32288672;-40.35411626
153928.0;2018-08-18;sábado;21:00:00;259.0;58.5;COLATINA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Desvio Temporário;Sim;2;0;0;1;1;0;1;2;-19.52735495;-40.67857504
153929.0;2018-08-18;sábado;19:10:00;262.0;5.4;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;3;0;1;0;1;1;1;2;-20.33631753;-40.38909227
153915.0;2018-08-18;sábado;20:35:00;101.0;154.0;LINHARES;Ingestão de Álcool;Colisão lateral;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-19.45358448;-40.0985527
153886.0;2018-08-18;sábado;18:25:00;262.0;20.6;VIANA;Falta de Atenção à Condução;Engavetamento;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;3;0;0;0;3;0;0;3;-20.3884;-40.4943
153877.0;2018-08-18;sábado;17:20:00;101.0;222.4;IBIRACU;Pista Escorregadia;Colisão transversal;Com Vítimas Fatais;Anoitecer;Decrescente;Chuva;Simples;Reta;Não;5;1;1;2;1;0;3;2;-19.87190125;-40.41219307
153798.0;2018-08-18;sábado;09:29:00;101.0;212.9;IBIRACU;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;4;1;0;0;1;2;0;2;-19.822101999999997;-40.369828000000005
153852.0;2018-08-18;sábado;15:30:00;262.0;159.9;IBATIBA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-20.23761083;-41.51169123
153782.0;2018-08-18;sábado;07:00:00;101.0;324.3;GUARAPARI;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-20.5488;-40.4811
154130.0;2018-08-19;domingo;20:35:00;101.0;142.1;LINHARES;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-19.33480422;-40.06770194
154071.0;2018-08-19;domingo;17:30:00;262.0;114.0;VENDA NOVA DO IMIGRANTE;Ultrapassagem Indevida;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Desvio Temporário;Não;2;0;1;0;1;0;1;2;-20.3254;-41.211000000000006
154136.0;2018-08-19;domingo;20:55:00;262.0;51.0;MARECHAL FLORIANO;Desobediência às normas de trânsito pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-20.4144;-40.7126
154086.0;2018-08-19;domingo;18:10:00;262.0;2.0;CARIACICA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;0;2;0;0;0;2;2;-20.33247452;-40.36209583
154801.0;2018-08-19;domingo;17:45:00;101.0;293.0;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Múltipla;Reta;Sim;7;0;2;0;5;0;2;3;-20.31548167;-40.39566544
153957.0;2018-08-19;domingo;02:00:00;101.0;22.0;PEDRO CANARIO;Ingestão de Álcool;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;2;0;0;2;0;0;2;1;-18.342905;-39.959049
154026.0;2018-08-19;domingo;14:00:00;101.0;67.6;SAO MATEUS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Sim;3;0;1;0;2;0;1;2;-18.72239445;-39.86189872
154033.0;2018-08-19;domingo;14:00:00;101.0;427.5;ATILIO VIVACQUA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;5;0;2;0;3;0;2;2;-20.968842000000002;-41.10851526
154082.0;2018-08-19;domingo;18:00:00;101.0;65.8;SAO MATEUS;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Curva;Sim;2;0;0;2;0;0;2;1;-18.70936;-39.877621000000005
154327.0;2018-08-20;segunda-feira;17:35:00;262.0;7.0;CARIACICA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-20.34253454;-40.40119171
154287.0;2018-08-20;segunda-feira;13:40:00;101.0;136.0;LINHARES;Defeito Mecânico no Veículo;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;2;0;0;0;2;1;-19.28273972;-40.08710504
154348.0;2018-08-20;segunda-feira;19:20:00;101.0;64.0;SAO MATEUS;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-18.72974586;-39.86005872
154318.0;2018-08-20;segunda-feira;16:30:00;101.0;264.0;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-20.1797;-40.26516796
154364.0;2018-08-20;segunda-feira;23:00:00;101.0;301.0;VIANA;Falta de Atenção à Condução;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-20.3839425;-40.45399547
154295.0;2018-08-20;segunda-feira;14:45:00;259.0;58.5;COLATINA;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Sim;8;0;5;2;1;0;7;2;-19.52225114;-40.66780329
154306.0;2018-08-20;segunda-feira;15:00:00;262.0;105.0;VENDA NOVA DO IMIGRANTE;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20.3248;-41.1385
154233.0;2018-08-20;segunda-feira;08:20:00;101.0;1.0;VITORIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-20.24411765;-40.28226793
154278.0;2018-08-20;segunda-feira;13:10:00;101.0;250.0;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-20.08847718;-40.34344554
154415.0;2018-08-21;terça-feira;09:00:00;262.0;5.8;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;0;0;0;2;0;0;2;-20.339013100000003;-40.3928777
154456.0;2018-08-21;terça-feira;12:45:00;101.0;368.9;ANCHIETA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20.76;-40.757
162926.0;2018-08-21;terça-feira;19:20:00;101.0;0.0;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;1;0;0;2;2;-20.22686747;-40.27085569
156347.0;2018-08-21;terça-feira;12:50:00;101.0;260.0;SERRA;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;1;0;0;1;0;0;2;-20.14638742;-40.28735876
154448.0;2018-08-21;terça-feira;10:30:00;262.0;77.0;MARECHAL FLORIANO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-20.4103;-40.9132
154685.0;2018-08-22;quarta-feira;18:15:00;101.0;65.7;SAO MATEUS;Ingestão de Álcool;Colisão transversal;Sem Vítimas;Anoitecer;Crescente;Nublado;Múltipla;Não Informado;Sim;3;0;0;0;3;0;0;2;-18.70936;-39.877621000000005
154697.0;2018-08-22;quarta-feira;18:30:00;101.0;2.7;VITORIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;2;1;0;2;2;-20.253172;-40.28808
154764.0;2018-08-23;quinta-feira;09:20:00;101.0;149.0;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-19.38953405;-40.06791115
154850.0;2018-08-23;quinta-feira;17:00:00;101.0;292.2;CARIACICA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-20.31112273;-40.39517071
154882.0;2018-08-23;quinta-feira;20:00:00;101.0;262.0;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;1;1;1;2;-20.15849213;-40.27646363
154889.0;2018-08-23;quinta-feira;21:45:00;101.0;208.0;IBIRACU;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;0;0;2;0;0;2;1;-19.77994983;-40.37178397
154825.0;2018-08-23;quinta-feira;13:30:00;101.0;257.7;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-20.12964619;-40.29759407
155066.0;2018-08-24;sexta-feira;12:30:00;262.0;70.0;MARECHAL FLORIANO;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;1;0;0;0;1;0;0;1;-20.4168;-40.8641
155001.0;2018-08-24;sexta-feira;13:00:00;262.0;171.2;IBATIBA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;3;0;3;0;0;0;3;1;-20.2638226;-41.59582078
155005.0;2018-08-24;sexta-feira;16:50:00;101.0;335.8;GUARAPARI;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-20.62788433;-40.53298473
155012.0;2018-08-24;sexta-feira;17:50:00;262.0;40.0;DOMINGOS MARTINS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Dupla;Rotatória;Sim;3;0;1;0;2;0;1;2;-20.3821;-40.6354
155054.0;2018-08-24;sexta-feira;19:05:00;101.0;295.0;CARIACICA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-20.3085693;-40.38574219
155273.0;2018-08-25;sábado;21:43:00;262.0;46.1;MARECHAL FLORIANO;Ingestão de Álcool;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-20.406080499999998;-40.6719223
155268.0;2018-08-25;sábado;20:30:00;101.0;296.9;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;4;0;1;0;3;0;1;3;-20.34427596;-40.40905489
155241.0;2018-08-25;sábado;18:30:00;101.0;25.5;CONCEICAO DA BARRA;Ingestão de Álcool;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-18.367468;-39.950821000000005
155197.0;2018-08-25;sábado;13:50:00;262.0;21.5;VIANA;Condutor Dormindo;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;0;0;1;0;0;1;-20.37941399;-40.50687879
155185.0;2018-08-25;sábado;11:05:00;101.0;142.0;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-19.33307812;-40.06836444
161035.0;2018-08-25;sábado;17:18:00;262.0;5.3;CARIACICA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Ignorado;Múltipla;Reta;Sim;1;0;0;1;0;0;1;1;-20.33737622;-40.39054723
155179.0;2018-08-25;sábado;08:40:00;101.0;307.6;VIANA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20.404;-40.455999999999996
155177.0;2018-08-25;sábado;10:35:00;101.0;142.0;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-19.33310343;-40.06839663
155183.0;2018-08-25;sábado;09:30:00;101.0;51.7;CONCEICAO DA BARRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;1;1;0;2;2;-18.594595;-39.889706
155387.0;2018-08-26;domingo;12:20:00;101.0;200.5;JOAO NEIVA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1;0;0;0;1;0;0;1;-19.73035646;-40.35937339
155517.0;2018-08-26;domingo;23:50:00;101.0;267.7;SERRA;Desobediência às normas de trânsito pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Múltipla;Interseção de vias;Sim;1;0;0;1;0;0;1;1;-20.205838500000002;-40.26939869
155339.0;2018-08-26;domingo;06:40:00;262.0;160.5;IBATIBA;Condutor Dormindo;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;0;0;2;0;0;2;-20.2374;-41.5202
155382.0;2018-08-26;domingo;12:30:00;262.0;42.1;DOMINGOS MARTINS;Condutor Dormindo;Colisão com objeto estático;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;1;0;0;0;0;0;1;-20.38534265;-40.65284729
155361.0;2018-08-26;domingo;09:00:00;262.0;6.5;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;3;0;0;0;2;1;0;3;-20.34218748;-40.39814204
155379.0;2018-08-26;domingo;12:00:00;101.0;238.2;FUNDAO;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;Não;4;0;2;0;2;0;2;2;-20.00670668;-40.41129185
155304.0;2018-08-26;domingo;02:30:00;101.0;129.0;SOORETAMA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;3;0;0;0;3;1;-19.21131902;-40.09447575
155302.0;2018-08-26;domingo;01:00:00;262.0;30.0;DOMINGOS MARTINS;Velocidade Incompatível;Colisão com objeto estático;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;0;1;0;0;1;-20.37360316;-40.56197794
155338.0;2018-08-26;domingo;06:30:00;101.0;396.0;RIO NOVO DO SUL;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-20.86779453;-40.941238399999996
155458.0;2018-08-26;domingo;18:30:00;101.0;255.0;SERRA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20.11741872;-40.31455424
155482.0;2018-08-26;domingo;20:00:00;101.0;32.5;CONCEICAO DA BARRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-18.425499;-39.934872
155483.0;2018-08-26;domingo;20:20:00;101.0;146.6;LINHARES;Ingestão de Álcool;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-19.37553944;-40.06640387
155543.0;2018-08-27;segunda-feira;06:30:00;101.0;310.7;VIANA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Ponte;Não;1;0;1;0;0;0;1;1;-20.4322962;-40.45956999
155546.0;2018-08-27;segunda-feira;07:10:00;101.0;264.0;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;0;1;1;0;1;2;-20.1780876;-40.26553418
155583.0;2018-08-27;segunda-feira;08:50:00;101.0;447.9;MIMOSO DO SUL;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;1;0;1;0;0;0;1;1;-21.12837985;-41.27975464
155585.0;2018-08-27;segunda-feira;08:00:00;101.0;274.5;SERRA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;5;0;4;0;1;0;4;1;-20.20932;-40.299393
155617.0;2018-08-27;segunda-feira;12:40:00;101.0;235.0;FUNDAO;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-19.98308784;-40.41352463
155642.0;2018-08-27;segunda-feira;15:10:00;101.0;269.0;SERRA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;1;0;0;1;0;0;1;1;-20.22141095;-40.27042653
155644.0;2018-08-27;segunda-feira;14:50:00;262.0;43.1;MARECHAL FLORIANO;Falta de Atenção à Condução;Colisão frontal;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;2;0;0;0;2;0;0;2;-20.38459844;-40.66273299
155652.0;2018-08-27;segunda-feira;16:10:00;101.0;270.0;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Viaduto;Não;2;0;1;0;1;0;1;2;-20.2330424;-40.27500463
