id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
251894.0;2019-11-25;segunda-feira;18:30:00;262.0;172;IBATIBA;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Fatais;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;48;1;38;9;0;0;47;2;-20,2687;-41,60593
251999.0;2019-11-26;terça-feira;08:20:00;262.0;41,6;DOMINGOS MARTINS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Não;1;0;1;0;0;0;1;1;-20,38612;-40,65056
252049.0;2019-11-26;terça-feira;16:30:00;101.0;279,7;SERRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-20,21829;-40,34896
252092.0;2019-11-26;terça-feira;22:00:00;101.0;2;SERRA;Defeito na Via;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-20,24901;-40,28532
252096.0;2019-11-26;terça-feira;22:30:00;101.0;256;SERRA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Não Informado;Sim;2;0;1;0;0;1;1;2;-20,11912;-40,31101
252138.0;2019-11-27;quarta-feira;07:00:00;101.0;70,2;SAO MATEUS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;1;0;0;2;2;-18,74454;-39,86165
252231.0;2019-11-27;quarta-feira;15:05:00;101.0;263;SERRA;Agressão Externa;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-20,16555;-40,27302
252263.0;2019-11-27;quarta-feira;17:20:00;101.0;287;CARIACICA;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-20,26494;-40,38472
252286.0;2019-11-27;quarta-feira;19:20:00;101.0;414,5;CACHOEIRO DE ITAPEMIRIM;Não guardar distância de segurança;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;2;0;0;1;0;1;1;2;-20,92675;-41,07872
252306.0;2019-11-27;quarta-feira;21:00:00;262.0;141,9;MUNIZ FREIRE;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;Não;2;0;0;1;0;1;1;2;-20,22929;-41,37705
252357.0;2019-11-28;quinta-feira;07:30:00;101.0;297;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-20,3453;-40,41027
252370.0;2019-11-28;quinta-feira;08:45:00;101.0;182;ARACRUZ;Falta de Atenção à Condução;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;3;0;0;0;3;0;0;3;-19,63868;-40,23155
252381.0;2019-10-31;quinta-feira;17:30:00;101.0;1,9;VITORIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Decrescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20,3154;-40,3018
252398.0;2019-11-28;quinta-feira;11:30:00;101.0;320,3;GUARAPARI;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20,51234;-40,47639
252419.0;2019-11-28;quinta-feira;10:50:00;101.0;298;VIANA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-20,35374;-40,41564
252468.0;2019-11-28;quinta-feira;18:25:00;101.0;144,6;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;3;0;0;0;3;2;-19,35914;-40,0645
252472.0;2019-11-28;quinta-feira;18:50:00;101.0;268,1;SERRA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;3;0;1;1;1;0;2;2;-20,20842;-40,2694
252584.0;2019-11-29;sexta-feira;08:00:00;101.0;267;SERRA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,19931;-40,26885
252664.0;2019-11-29;sexta-feira;15:10:00;262.0;35,7;DOMINGOS MARTINS;Pista Escorregadia;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Não;1;0;0;1;0;0;1;1;-20,38002;-40,59517
252665.0;2019-11-29;sexta-feira;15:50:00;262.0;3,8;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;4;0;0;1;3;0;1;4;-20,33605;-40,3773
252672.0;2019-11-29;sexta-feira;14:20:00;262.0;165;IBATIBA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Interseção de vias;Não;2;0;0;0;2;0;0;2;-20,24911;-41,55151
