id;data_inversa;dia_semana;horario;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude
100683.0;2018-01-03;quarta-feira;17:00:00;101.0;147;LINHARES;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;2;0;0;0;2;0;0;2;-19.37992957;-40.06667733
100723.0;2018-01-03;quarta-feira;20:10:00;101.0;258.6;SERRA;Defeito na Via;Capotamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Não Informado;Sim;4;0;0;0;4;0;0;4;-20.13507067;-40.29252738
100637.0;2018-01-03;quarta-feira;14:10:00;101.0;430;ATILIO VIVACQUA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-20.91465;-41.19869
100497.0;2018-01-03;quarta-feira;00:25:00;101.0;298.2;VIANA;Animais na Pista;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-20.35550094;-40.4174003
100661.0;2018-01-03;quarta-feira;16:15:00;101.0;145;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-19.38236364;-40.0668624
100826.0;2018-01-04;quinta-feira;09:30:00;259.0;52;COLATINA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;3;0;1;1;1;0;2;2;-19.49831144;-40.63962936
100827.0;2018-01-04;quinta-feira;10:00:00;101.0;264;SERRA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-20.17424519;-40.26643753
100880.0;2018-01-04;quinta-feira;12:00:00;101.0;285;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;0;1;1;2;-20.26437;-40.420345
100927.0;2018-01-04;quinta-feira;15:55:00;101.0;321.3;GUARAPARI;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;2;-20.52382416;-40.47922254
100934.0;2018-01-04;quinta-feira;16:54:00;101.0;15;PEDRO CANARIO;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;1;0;0;1;1;-18.28636733;-39.95044112
101002.0;2018-01-04;quinta-feira;21:21:00;101.0;276;SERRA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-20.20936749;-40.30729294
101274.0;2018-01-05;sexta-feira;20:30:00;101.0;266.5;SERRA;Falta de Atenção do Pedestre;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;0;1;2;1;-20.19669095;-40.26883274
101142.0;2018-01-05;sexta-feira;13:40:00;101.0;144.1;LINHARES;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;1;1;1;2;-19.39159;-40.072563
109194.0;2018-01-05;sexta-feira;07:00:00;262.0;4.6;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.33818869;-40.38496703
101072.0;2018-01-05;sexta-feira;06:50:00;101.0;308;VIANA;Ultrapassagem Indevida;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-20.39076;-40.49646
101048.0;2018-01-05;sexta-feira;04:40:00;101.0;218;IBIRACU;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;0;1;2;2;-19.85330938;-40.38254499
101120.0;2018-01-05;sexta-feira;11:05:00;101.0;336;GUARAPARI;Carga excessiva e/ou mal acondicionada;Derramamento de carga;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Não;1;0;0;0;1;0;0;1;-20.62892859;-40.53646088
101318.0;2018-01-06;sábado;01:00:00;259.0;48.5;COLATINA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-19.5188912;-40.60024917
101345.0;2018-01-06;sábado;06:10:00;262.0;97.6;DOMINGOS MARTINS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;4;0;3;0;1;0;3;2;-20.35774149;-41.08183695
101376.0;2018-01-06;sábado;08:30:00;101.0;63;SAO MATEUS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-18.698418;-39.864826
101475.0;2018-01-06;sábado;15:30:00;262.0;80;DOMINGOS MARTINS;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;4;0;0;2;2;0;2;2;-20.4082;-40.9363
101509.0;2018-01-06;sábado;17:40:00;101.0;300;VIANA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;0;1;0;1;1;1;2;-20.35953448;-40.4334721
101548.0;2018-01-06;sábado;19:25:00;101.0;125.3;SOORETAMA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-19.18846108;-40.09472787
101569.0;2018-01-06;sábado;22:10:00;262.0;113.8;VENDA NOVA DO IMIGRANTE;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;3;0;0;3;2;-20.3205;-41.2189
101572.0;2018-01-06;sábado;22:00:00;101.0;383.5;RIO NOVO DO SUL;Condutor Dormindo;Colisão com objeto estático;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-20.84374245;-40.8761251
101577.0;2018-01-06;sábado;22:40:00;101.0;253.4;SERRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-20.11736614;-40.31472266
102528.0;2018-01-06;sábado;23:00:00;101.0;301.7;VIANA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;0;1;2;2;-20.36676061;-40.44377995
102893.0;2018-01-06;sábado;20:25:00;262.0;3.8;CARIACICA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;3;0;1;0;3;2;-20.33587488;-40.37641615
101839.0;2018-01-07;domingo;22:30:00;101.0;66.2;SAO MATEUS;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;1;-18.71695308;-39.87351269
101601.0;2018-01-07;domingo;00:20:00;101.0;317.3;GUARAPARI;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Não Informado;Não;5;1;1;2;1;0;3;2;-20.488343;-40.476921
101801.0;2018-01-07;domingo;18:45:00;262.0;5;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Curva;Sim;3;0;1;1;1;0;2;2;-20.33661338;-40.38928002
101757.0;2018-01-07;domingo;16:15:00;101.0;146;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-19.39159;-40.072563
101754.0;2018-01-07;domingo;16:00:00;101.0;332.6;GUARAPARI;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;1;-20.61203882;-40.51124811
101815.0;2018-01-07;domingo;20:50:00;101.0;132.6;SOORETAMA;Falta de Atenção à Condução;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;2;0;0;2;1;-19.23601742;-40.09199202
102080.0;2018-01-08;segunda-feira;13:00:00;101.0;146.7;LINHARES;Não guardar distância de segurança;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;0;1;1;1;0;2;1;-19.39159;-40.072563
102098.0;2018-01-08;segunda-feira;21:00:00;101.0;268;SERRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-20.20731354;-40.26954889
102084.0;2018-01-08;segunda-feira;19:45:00;262.0;19;VIANA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;5;0;4;1;0;0;5;2;-20.389;-40.4781
102055.0;2018-01-08;segunda-feira;17:45:00;101.0;108.5;SOORETAMA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Não;2;0;2;0;0;0;2;2;-19.197422;-40.098118
102059.0;2018-01-08;segunda-feira;18:10:00;262.0;5;CARIACICA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Não Informado;Sim;2;0;1;0;1;0;1;2;-20.33725311;-40.38676143
101961.0;2018-01-08;segunda-feira;12:00:00;101.0;144;LINHARES;Falta de Atenção à Condução;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;3;0;0;3;-19.39159;-40.072563
101868.0;2018-01-08;segunda-feira;01:10:00;262.0;1.3;CARIACICA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-20.32979945;-40.3567392
101951.0;2018-01-08;segunda-feira;11:20:00;101.0;0.3;VITORIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-20.23868371;-40.27742386
101950.0;2018-01-08;segunda-feira;11:05:00;101.0;66.4;SAO MATEUS;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;0;0;1;1;0;1;2;-18.71839092;-39.87047374
101937.0;2018-01-08;segunda-feira;10:10:00;101.0;422;ATILIO VIVACQUA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;2;0;0;1;1;0;1;2;-20.97806992;-41.11232042
101882.0;2018-01-08;segunda-feira;05:30:00;101.0;315.8;VILA VELHA;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;Não Informado;Não;4;3;0;0;1;0;0;2;-20.475408;-40.471118
102037.0;2018-01-08;segunda-feira;16:05:00;262.0;39.4;DOMINGOS MARTINS;Defeito na Via;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-20.38169972;-40.63114703
101878.0;2018-01-08;segunda-feira;05:00:00;101.0;342.2;GUARAPARI;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-20.66715;-40.49785
102224.0;2018-01-09;terça-feira;11:45:00;101.0;396;RIO NOVO DO SUL;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;0;2;0;0;2;1;-20.862984;-40.93674
102196.0;2018-01-09;terça-feira;10:45:00;101.0;270;SERRA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Sim;2;0;0;0;1;1;0;2;-20.22575787;-40.27081221
102157.0;2018-01-09;terça-feira;07:45:00;101.0;283.2;CARIACICA;Velocidade Incompatível;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Rotatória;Não;1;0;0;0;1;0;0;1;-20.23575435;-40.36990911
102143.0;2018-01-09;terça-feira;05:40:00;101.0;277;SERRA;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-20.21838846;-40.33252716
102142.0;2018-01-09;terça-feira;05:15:00;101.0;266;SERRA;Velocidade Incompatível;Atropelamento de Pedestre;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Múltipla;Reta;Sim;2;0;0;1;0;1;1;1;-20.1856447;-40.26740313
102132.0;2018-01-09;terça-feira;01:50:00;101.0;275.5;SERRA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-20.21838846;-40.33578873
102160.0;2018-01-09;terça-feira;06:30:00;101.0;270.5;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-20.129093;-40.308125
102485.0;2018-01-10;quarta-feira;16:00:00;101.0;269;SERRA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;0;1;1;2;-20.21868546;-40.26983589
102482.0;2018-01-10;quarta-feira;17:30:00;101.0;397;RIO NOVO DO SUL;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20.862984;-40.93674
102415.0;2018-01-10;quarta-feira;10:00:00;101.0;258.2;SERRA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-20.13190767;-40.29459268
102475.0;2018-01-10;quarta-feira;06:30:00;101.0;266;SERRA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-20.19372555;-40.2687791
102442.0;2018-01-10;quarta-feira;17:00:00;262.0;175;IBATIBA;Pista Escorregadia;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;1;0;0;0;1;0;0;1;-20.2765;-41.6363
102441.0;2018-01-10;quarta-feira;16:50:00;101.0;150;LINHARES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;3;0;0;1;2;0;1;3;-19.39159;-40.072563
102356.0;2018-01-10;quarta-feira;13:15:00;262.0;6.8;CARIACICA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-20.3424943;-40.39975137
102477.0;2018-01-10;quarta-feira;08:10:00;101.0;271;SERRA;Falta de Atenção à Condução;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-20.22947265;-40.28208286
102712.0;2018-01-11;quinta-feira;17:20:00;101.0;450.5;MIMOSO DO SUL;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-21.06465;-41.366745
102749.0;2018-01-11;quinta-feira;20:40:00;101.0;33;CONCEICAO DA BARRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;6;1;1;3;0;1;4;2;-18.43882541;-39.93290216
102747.0;2018-01-11;quinta-feira;20:35:00;101.0;298.1;VIANA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;5;1;0;0;2;2;0;1;-20.35517614;-40.41712141
102721.0;2018-01-11;quinta-feira;18:00:00;262.0;1;CARIACICA;Defeito na Via;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Sim;1;0;1;0;0;0;1;1;-20.33062341;-40.35492897
102700.0;2018-01-11;quinta-feira;15:44:00;101.0;181;ARACRUZ;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-19.820759;-40.273678
102563.0;2018-01-11;quinta-feira;05:20:00;101.0;266;SERRA;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-20.20041649;-40.26914656
102636.0;2018-01-11;quinta-feira;11:00:00;101.0;305;VIANA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;2;0;1;0;1;0;1;2;-20.3845381;-40.46266258
102577.0;2018-01-11;quinta-feira;07:20:00;101.0;138.5;LINHARES;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;0;2;0;0;2;2;-19.30619316;-40.08209199
102589.0;2018-01-11;quinta-feira;08:20:00;101.0;263;SERRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-20.16683716;-40.27216405
102699.0;2018-01-11;quinta-feira;13:50:00;101.0;356.8;ANCHIETA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;1;0;0;0;1;0;0;1;-20.806316;-40.645905
102600.0;2018-01-11;quinta-feira;09:10:00;101.0;294;CARIACICA;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-20.32704184;-40.39728642
102609.0;2018-01-11;quinta-feira;10:00:00;101.0;160;LINHARES;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;1;1;0;0;2;1;-19.4689289;-40.11060387
102591.0;2018-01-11;quinta-feira;08:40:00;262.0;6;CARIACICA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Sim;2;0;1;0;1;0;1;1;-20.3404;-40.395
102799.0;2018-01-12;sexta-feira;05:30:00;101.0;28;CONCEICAO DA BARRA;Pista Escorregadia;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;2;0;0;0;2;1;-18.36140911;-39.95319843
102809.0;2018-01-12;sexta-feira;06:00:00;101.0;294.8;CARIACICA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-20.26437;-40.420345
102817.0;2018-01-12;sexta-feira;06:55:00;101.0;305;VIANA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;0;0;1;1;0;1;2;-20.38451295;-40.46258211
102840.0;2018-01-12;sexta-feira;08:30:00;101.0;256.4;SERRA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Interseção de vias;Sim;3;0;3;0;0;0;3;2;-20.12248379;-40.3056863
102861.0;2018-01-12;sexta-feira;08:45:00;101.0;83;SAO MATEUS;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;0;0;0;3;0;0;1;-18.7167;-39.8594
102891.0;2018-01-12;sexta-feira;12:20:00;262.0;6;CARIACICA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-20.3404;-40.395
102924.0;2018-01-12;sexta-feira;12:00:00;101.0;70;SAO MATEUS;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-18.7167;-39.8594
102942.0;2018-01-12;sexta-feira;17:00:00;262.0;4.8;CARIACICA;Desobediência às normas de trânsito pelo condutor;Atropelamento de Pedestre;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-20.33715929;-40.38437548
103015.0;2018-01-12;sexta-feira;20:10:00;101.0;145.7;LINHARES;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-19.39159;-40.072563
103038.0;2018-01-12;sexta-feira;23:15:00;101.0;299.4;VIANA;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;2;0;0;2;1;-20.35813633;-40.42636424
102845.0;2018-01-12;sexta-feira;09:40:00;101.0;296;CARIACICA;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;2;0;0;3;3;-20.26437;-40.420345
